date,description,amount,currency,type
2024-12-29,Train Ticket,-82.61,USD,debit
2024-12-30,Bakery,-157.21,USD,debit
2024-12-30,Proton Mail Subscription,-7.14,USD,debit
2024-12-30,Charity Donation,-79.51,USD,debit
2024-12-30,Shell Gas Station,-331.31,USD,debit
2024-12-31,Water Bill REFUND,66.75,USD,credit
2025-01-02,LastPass Subscription,-2.53,USD,debit
2025-01-03,Domino's Pizza,-163.23,USD,debit
2025-01-03,Car Wash,-254.56,USD,debit
2025-01-03,Garden Center REFUND,104.22,USD,credit
2025-01-04,Peacock Subscription,-6.43,USD,debit
2025-01-05,Target,-296.79,USD,debit
2025-01-05,Flight Ticket,-108.38,USD,debit
2025-01-05,Mobile Recharge,-162.14,USD,debit
2025-01-05,Zoom Pro Subscription,-16.16,USD,debit
2025-01-06,Garden Center,-231.58,USD,debit
2025-01-06,Shoe Outlet,-157.08,USD,debit
2025-01-06,Hardware Depot,-246.13,USD,debit
2025-01-07,Garden Center,-152.27,USD,debit
2025-01-07,ESPN+ Subscription,-10.45,USD,debit
2025-01-07,Convenience Store,-175.2,USD,debit
2025-01-07,Xero Subscription,-24.49,USD,debit
2025-01-08,TIDAL Subscription,-12.23,USD,debit
2025-01-08,Mobile Recharge,-170.65,USD,debit
2025-01-08,Convenience Store,-275.21,USD,debit
2025-01-08,Shoe Outlet,-48.69,USD,debit
2025-01-09,Liquor Store,-40.04,USD,debit
2025-01-09,Target,-305.7,USD,debit
2025-01-09,Heroku Subscription,-6.36,USD,debit
2025-01-10,Chevron Gas,-252.18,USD,debit
2025-01-11,DigitalOcean Subscription,-10.74,USD,debit
2025-01-11,Shell Gas Station,-104.29,USD,debit
2025-01-11,Chevron Gas,-261.57,USD,debit
2025-01-12,Lyft Pink Subscription,-9.82,USD,debit
2025-01-12,Burger King,-35.37,USD,debit
2025-01-12,Local Diner,-286.5,USD,debit
2025-01-13,Microsoft 365 Subscription,-8.15,USD,debit
2025-01-14,Burger King,-233.02,USD,debit
2025-01-15,Convenience Store,-303.73,USD,debit
2025-01-15,Venmo Payment,-317.41,USD,debit
2025-01-15,Bakery,-264.38,USD,debit
2025-01-15,PlayStation Plus Subscription,-10.08,USD,debit
2025-01-17,Electric Bill,-167.66,USD,debit
2025-01-17,Gas Station,-259.01,USD,debit
2025-01-17,Local Diner,-148.0,USD,debit
2025-01-18,Venmo Payment,-193.52,USD,debit
2025-01-18,Apple Store,-327.11,USD,debit
2025-01-18,Toy Shop,-39.66,USD,debit
2025-01-19,ATM Withdrawal,-71.29,USD,debit
2025-01-20,Gas Station,-31.42,USD,debit
2025-01-20,Fitbit Premium Subscription,-11.04,USD,debit
2025-01-21,Google One Subscription,-2.81,USD,debit
2025-01-21,Government Fees,-274.18,USD,debit
2025-01-23,Lottery REFUND,36.32,USD,credit
2025-01-23,Udemy Membership Subscription,-20.66,USD,debit
2025-01-23,Shoe Outlet,-199.47,USD,debit
2025-01-26,Parking Fine,-269.04,USD,debit
2025-01-26,Subway,-234.08,USD,debit
2025-01-27,Mobile Recharge,-345.16,USD,debit
2025-01-27,Shoe Outlet,-8.19,USD,debit
2025-01-27,Tax Refund,-89.96,USD,debit
2025-01-28,Starbucks,-121.0,USD,debit
2025-01-28,Pharmacy Express,-100.74,USD,debit
2025-01-28,Electric Bill,-11.66,USD,debit
2025-01-29,Proton Mail Subscription,-5.71,USD,debit
2025-01-29,Convenience Store,-65.74,USD,debit
2025-01-29,Parking Fine,-329.31,USD,debit
2025-01-30,Apple Store,-115.73,USD,debit
2025-01-31,Xero Subscription,-24.88,USD,debit
2025-01-31,Amazon Refund,-76.22,USD,debit
2025-01-31,Tax Refund REFUND,101.87,USD,credit
2025-01-31,Pharmacy Express,-23.8,USD,debit
2025-02-01,LastPass Subscription,-3.26,USD,debit
2025-02-01,ATM Withdrawal,-39.35,USD,debit
2025-02-01,ATM Withdrawal,-280.69,USD,debit
2025-02-02,Peacock Subscription,-6.21,USD,debit
2025-02-02,TIDAL Subscription,-11.38,USD,debit
2025-02-03,ESPN+ Subscription,-9.57,USD,debit
2025-02-03,Butcher Shop,-153.15,USD,debit
2025-02-04,Heroku Subscription,-6.32,USD,debit
2025-02-04,Zoom Pro Subscription,-16.39,USD,debit
2025-02-05,Government Fees,-54.27,USD,debit
2025-02-05,Water Bill,-235.43,USD,debit
2025-02-05,Butcher Shop,-81.68,USD,debit
2025-02-06,Starbucks,-230.66,USD,debit
2025-02-06,Lyft Pink Subscription,-9.58,USD,debit
2025-02-06,DigitalOcean Subscription,-10.52,USD,debit
2025-02-08,Apple Store,-117.9,USD,debit
2025-02-08,KFC,-110.47,USD,debit
2025-02-09,Dental Clinic,-67.7,USD,debit
2025-02-09,IKEA,-174.77,USD,debit
2025-02-09,Tax Refund,-302.81,USD,debit
2025-02-10,Lyft Ride,-182.77,USD,debit
2025-02-10,McDonald's,-56.88,USD,debit
2025-02-10,Burger King,-246.93,USD,debit
2025-02-11,PlayStation Plus Subscription,-10.37,USD,debit
2025-02-11,Mobile Recharge,-58.38,USD,debit
2025-02-11,Insurance Premium REFUND,116.9,USD,credit
2025-02-11,Bakery,-53.63,USD,debit
2025-02-13,Microsoft 365 Subscription,-7.37,USD,debit
2025-02-13,Thrift Store,-174.02,USD,debit
2025-02-14,Lottery REFUND,58.89,USD,credit
2025-02-14,Movie Tickets,-73.86,USD,debit
2025-02-15,IKEA,-108.24,USD,debit
2025-02-17,Venmo Payment,-290.61,USD,debit
2025-02-18,Google One Subscription,-2.55,USD,debit
2025-02-19,Convenience Store,-125.97,USD,debit
2025-02-20,Amazon Refund,-198.58,USD,debit
2025-02-20,Credit Card Payment REFUND,7.35,USD,credit
2025-02-20,Fitbit Premium Subscription,-9.5,USD,debit
2025-02-21,Lottery REFUND,38.67,USD,credit
2025-02-21,IKEA,-188.14,USD,debit
2025-02-24,Electronics Hub,-153.86,USD,debit
2025-02-24,Bakery,-161.36,USD,debit
2025-02-24,Udemy Membership Subscription,-21.0,USD,debit
2025-02-25,Gas Station REFUND,30.84,USD,credit
2025-02-25,Local Diner,-135.67,USD,debit
2025-02-25,Local Diner,-135.67,USD,debit
2025-02-25,Liquor Store,-52.52,USD,debit
2025-02-26,PayPal Transfer,-35.71,USD,debit
2025-02-26,KFC,-253.91,USD,debit
2025-02-26,Convenience Store,-321.41,USD,debit
2025-02-28,Amazon Marketplace,-342.96,USD,debit
2025-03-01,Amazon Marketplace,-323.83,USD,debit
2025-03-01,Pet Store,-201.24,USD,debit
2025-03-01,Cinema City,-103.82,USD,debit
2025-03-01,Zoom Pro Subscription,-16.91,USD,debit
2025-03-02,Gym Day Pass,-153.19,USD,debit
2025-03-02,Electric Bill,-197.72,USD,debit
2025-03-03,Home Improvement,-326.62,USD,debit
2025-03-04,TIDAL Subscription,-11.03,USD,debit
2025-03-04,Convenience Store,-65.9,USD,debit
2025-03-04,Mobile Recharge,-177.21,USD,debit
2025-03-05,Book Store,-236.26,USD,debit
2025-03-05,Xero Subscription,-25.43,USD,debit
2025-03-05,Home Improvement,-147.58,USD,debit
2025-03-06,Proton Mail Subscription,-5.79,USD,debit
2025-03-06,Lyft Ride,-68.19,USD,debit
2025-03-06,Credit Card Payment,-31.45,USD,debit
2025-03-07,Target,-154.76,USD,debit
2025-03-07,Cinema City,-213.85,USD,debit
2025-03-07,KFC,-312.8,USD,debit
2025-03-08,Peacock Subscription,-5.89,USD,debit
2025-03-08,LastPass Subscription,-4.44,USD,debit
2025-03-09,ESPN+ Subscription,-10.87,USD,debit
2025-03-09,Heroku Subscription,-5.56,USD,debit
2025-03-09,Home Improvement,-164.26,USD,debit
2025-03-09,Subway,-114.62,USD,debit
2025-03-09,Grocery Store,-125.06,USD,debit
2025-03-10,Walmart,-287.89,USD,debit
2025-03-10,Lyft Ride,-99.22,USD,debit
2025-03-10,Movie Tickets,-258.14,USD,debit
2025-03-11,Lottery REFUND,45.87,USD,credit
2025-03-11,Walmart,-98.24,USD,debit
2025-03-13,DigitalOcean Subscription,-10.64,USD,debit
2025-03-13,Burger King,-215.08,USD,debit
2025-03-13,Shoe Outlet,-114.9,USD,debit
2025-03-13,ATM Withdrawal,-41.16,USD,debit
2025-03-13,Lyft Pink Subscription,-10.14,USD,debit
2025-03-15,PlayStation Plus Subscription,-10.39,USD,debit
2025-03-16,Subway,-67.3,USD,debit
2025-03-16,Local Diner,-316.73,USD,debit
2025-03-16,Microsoft 365 Subscription,-8.15,USD,debit
2025-03-17,Water Bill,-119.22,USD,debit
2025-03-17,Butcher Shop,-182.68,USD,debit
2025-03-17,Medical Center,-189.82,USD,debit
2025-03-19,Lottery,-343.94,USD,debit
2025-03-19,Farmers Market,-17.42,USD,debit
2025-03-19,Garden Center,-162.15,USD,debit
2025-03-21,Charity Donation,-161.26,USD,debit
2025-03-22,Google One Subscription,-1.89,USD,debit
2025-03-23,Train Ticket,-8.73,USD,debit
2025-03-23,Pet Store,-66.72,USD,debit
2025-03-23,Fitbit Premium Subscription,-10.47,USD,debit
2025-03-23,Lottery,-26.94,USD,debit
2025-03-25,Hotel Booking,-86.66,USD,debit
2025-03-26,Hardware Depot,-134.73,USD,debit
2025-03-27,Car Wash,-138.32,USD,debit
2025-03-27,Udemy Membership Subscription,-20.3,USD,debit
2025-03-27,Credit Card Payment,-247.66,USD,debit
2025-03-28,Bakery REFUND,75.95,USD,credit
2025-03-28,KFC,-131.62,USD,debit
2025-03-28,McDonald's,-293.57,USD,debit
2025-03-29,Flight Ticket,-286.72,USD,debit
2025-03-30,Parking Fine REFUND,44.75,USD,credit
2025-04-01,Lyft Ride,-142.1,USD,debit
2025-04-01,McDonald's,-31.18,USD,debit
2025-04-02,Grocery Store,-125.91,USD,debit
2025-04-02,Shoe Outlet,-258.96,USD,debit
2025-04-03,Proton Mail Subscription,-4.45,USD,debit
2025-04-04,Garden Center,-171.09,USD,debit
2025-04-04,Thrift Store,-293.5,USD,debit
2025-04-04,Xero Subscription,-25.6,USD,debit
2025-04-04,Medical Center,-346.92,USD,debit
2025-04-04,ESPN+ Subscription,-9.9,USD,debit
2025-04-05,McDonald's,-130.29,USD,debit
2025-04-05,Zoom Pro Subscription,-15.48,USD,debit
2025-04-05,LastPass Subscription,-2.97,USD,debit
2025-04-06,Home Improvement,-194.87,USD,debit
2025-04-06,TIDAL Subscription,-10.84,USD,debit
2025-04-06,Lyft Ride,-13.32,USD,debit
2025-04-07,Thrift Store,-288.8,USD,debit
2025-04-07,Lyft Pink Subscription,-9.82,USD,debit
2025-04-07,Heroku Subscription,-6.85,USD,debit
2025-04-08,Peacock Subscription,-5.51,USD,debit
2025-04-08,Apple Store,-43.96,USD,debit
2025-04-08,Domino's Pizza,-340.92,USD,debit
2025-04-09,Garden Center,-314.44,USD,debit
2025-04-10,Book Store,-325.94,USD,debit
2025-04-10,Movie Tickets,-295.22,USD,debit
2025-04-10,Dental Clinic,-239.73,USD,debit
2025-04-10,DigitalOcean Subscription,-10.81,USD,debit
2025-04-11,Starbucks,-256.18,USD,debit
2025-04-11,Convenience Store,-52.93,USD,debit
2025-04-11,Book Store,-342.1,USD,debit
2025-04-12,Chevron Gas,-27.51,USD,debit
2025-04-12,Parking Fine REFUND,31.42,USD,credit
2025-04-12,Convenience Store,-259.08,USD,debit
2025-04-13,Microsoft 365 Subscription,-7.72,USD,debit
2025-04-14,Home Improvement,-57.11,USD,debit
2025-04-15,Lottery,-345.81,USD,debit
2025-04-15,Fish Market,-236.27,USD,debit
2025-04-15,Hotel Booking,-191.29,USD,debit
2025-04-15,PlayStation Plus Subscription,-11.93,USD,debit
2025-04-16,Train Ticket,-14.87,USD,debit
2025-04-16,Water Bill,-281.52,USD,debit
2025-04-17,Amazon Refund,-81.56,USD,debit
2025-04-17,Spotify Refund,-114.3,USD,debit
2025-04-17,Parking Fine,-116.27,USD,debit
2025-04-18,Subway,-302.11,USD,debit
2025-04-18,Water Bill,-180.63,USD,debit
2025-04-18,Fitbit Premium Subscription,-10.16,USD,debit
2025-04-18,Shell Gas Station,-155.21,USD,debit
2025-04-19,Burger King,-100.17,USD,debit
2025-04-19,Butcher Shop,-90.61,USD,debit
2025-04-19,Lyft Ride,-296.02,USD,debit
2025-04-19,Google One Subscription,-2.02,USD,debit
2025-04-20,Cinema City,-104.49,USD,debit
2025-04-20,Hardware Depot,-268.63,USD,debit
2025-04-21,Udemy Membership Subscription,-21.34,USD,debit
2025-04-22,Cinema City,-236.44,USD,debit
2025-04-22,Shoe Outlet,-208.96,USD,debit
2025-04-23,Hardware Depot,-252.77,USD,debit
2025-04-23,Lyft Ride,-143.22,USD,debit
2025-04-25,Chevron Gas,-263.88,USD,debit
2025-04-26,Venmo Payment,-301.2,USD,debit
2025-04-28,Medical Center,-315.53,USD,debit
2025-04-30,Book Store,-206.42,USD,debit
2025-04-30,PayPal Transfer,-199.17,USD,debit
2025-05-01,Walmart,-90.12,USD,debit
2025-05-01,Venmo Payment,-22.28,USD,debit
2025-05-02,ESPN+ Subscription,-9.53,USD,debit
2025-05-02,Liquor Store,-273.31,USD,debit
2025-05-02,Apple Store,-105.8,USD,debit
2025-05-02,Butcher Shop,-20.87,USD,debit
2025-05-03,Butcher Shop,-16.16,USD,debit
2025-05-03,Liquor Store,-75.75,USD,debit
2025-05-03,Shell Gas Station,-108.85,USD,debit
2025-05-04,Proton Mail Subscription,-4.07,USD,debit
2025-05-04,Subway,-83.42,USD,debit
2025-05-04,Peacock Subscription,-6.67,USD,debit
2025-05-04,TIDAL Subscription,-11.86,USD,debit
2025-05-04,Heroku Subscription,-6.5,USD,debit
2025-05-06,Zoom Pro Subscription,-15.32,USD,debit
2025-05-06,Xero Subscription,-25.16,USD,debit
2025-05-07,Electronics Hub,-73.65,USD,debit
2025-05-07,Venmo Payment,-15.84,USD,debit
2025-05-07,LastPass Subscription,-3.81,USD,debit
2025-05-08,Spotify Refund,-181.49,USD,debit
2025-05-08,Charity Donation,-212.75,USD,debit
2025-05-08,Home Improvement,-97.27,USD,debit
2025-05-09,Thrift Store,-246.06,USD,debit
2025-05-09,Lyft Pink Subscription,-10.73,USD,debit
2025-05-09,DigitalOcean Subscription,-11.12,USD,debit
2025-05-10,Electric Bill,-223.44,USD,debit
2025-05-10,Movie Tickets,-305.65,USD,debit
2025-05-12,Toy Shop,-106.59,USD,debit
2025-05-12,Liquor Store,-89.62,USD,debit
2025-05-12,Bakery,-345.85,USD,debit
2025-05-13,Microsoft 365 Subscription,-7.19,USD,debit
2025-05-14,PayPal Transfer,-290.91,USD,debit
2025-05-14,Target,-69.1,USD,debit
2025-05-15,PlayStation Plus Subscription,-8.97,USD,debit
2025-05-15,Pet Store,-46.28,USD,debit
2025-05-17,Dental Clinic,-223.47,USD,debit
2025-05-17,Fitbit Premium Subscription,-10.62,USD,debit
2025-05-19,Tax Refund,-32.65,USD,debit
2025-05-19,Toy Shop,-155.41,USD,debit
2025-05-20,Google One Subscription,-2.76,USD,debit
2025-05-21,Subway,-224.59,USD,debit
2025-05-22,Hardware Depot,-130.31,USD,debit
2025-05-23,IKEA,-145.79,USD,debit
2025-05-23,Government Fees,-21.56,USD,debit
2025-05-24,Udemy Membership Subscription,-24.72,USD,debit
2025-05-24,Insurance Premium,-206.03,USD,debit
2025-05-24,Farmers Market,-32.44,USD,debit
2025-05-24,Starbucks,-118.13,USD,debit
2025-05-25,Charity Donation,-196.0,USD,debit
2025-05-25,Dental Clinic,-186.6,USD,debit
2025-05-25,Amazon Marketplace,-106.31,USD,debit
2025-05-26,KFC,-147.87,USD,debit
2025-05-26,Burger King,-96.48,USD,debit
2025-05-26,Burger King,-169.86,USD,debit
2025-05-27,KFC,-164.43,USD,debit
2025-05-27,IKEA,-259.92,USD,debit
2025-05-27,Domino's Pizza,-310.07,USD,debit
2025-05-28,Tax Refund,-10.69,USD,debit
2025-05-30,Toy Shop,-134.71,USD,debit
2025-05-30,Home Improvement,-50.91,USD,debit
2025-06-01,ESPN+ Subscription,-10.63,USD,debit
2025-06-01,Apple Store,-120.6,USD,debit
2025-06-01,Chevron Gas,-146.37,USD,debit
2025-06-01,Tax Refund REFUND,37.62,USD,credit
2025-06-03,Subway,-203.45,USD,debit
2025-06-03,Book Store,-159.85,USD,debit
2025-06-04,Local Diner,-233.17,USD,debit
2025-06-04,Zoom Pro Subscription,-14.55,USD,debit
2025-06-05,Book Store,-131.2,USD,debit
2025-06-05,TIDAL Subscription,-11.04,USD,debit
2025-06-05,Amazon Marketplace,-240.61,USD,debit
2025-06-06,Xero Subscription,-25.37,USD,debit
2025-06-06,DigitalOcean Subscription,-10.44,USD,debit
2025-06-06,LastPass Subscription,-2.49,USD,debit
2025-06-07,Flight Ticket REFUND,38.07,USD,credit
2025-06-07,Heroku Subscription,-6.7,USD,debit
2025-06-07,Venmo Payment,-293.09,USD,debit
2025-06-07,Peacock Subscription,-6.83,USD,debit
2025-06-08,Lyft Pink Subscription,-10.45,USD,debit
2025-06-10,Butcher Shop,-169.31,USD,debit
2025-06-10,Garden Center,-268.43,USD,debit
2025-06-10,Domino's Pizza,-16.67,USD,debit
2025-06-11,Shell Gas Station,-25.85,USD,debit
2025-06-11,PayPal Transfer,-336.89,USD,debit
2025-06-11,Microsoft 365 Subscription,-6.35,USD,debit
2025-06-11,Cinema City,-86.24,USD,debit
2025-06-12,PlayStation Plus Subscription,-9.03,USD,debit
2025-06-12,Lyft Ride,-172.26,USD,debit
2025-06-13,Gas Station,-98.99,USD,debit
2025-06-13,Subway,-48.84,USD,debit
2025-06-15,Gym Day Pass,-189.21,USD,debit
2025-06-15,Starbucks,-215.62,USD,debit
2025-06-15,Chevron Gas,-256.27,USD,debit
2025-06-16,Fitbit Premium Subscription,-9.49,USD,debit
2025-06-18,Spotify Refund,-230.07,USD,debit
2025-06-18,Burger King,-135.23,USD,debit
2025-06-19,Thrift Store,-42.27,USD,debit
2025-06-19,Subway,-97.97,USD,debit
2025-06-20,Hardware Depot,-88.68,USD,debit
2025-06-20,Google One Subscription,-3.04,USD,debit
2025-06-20,Movie Tickets,-136.94,USD,debit
2025-06-23,Shoe Outlet,-179.31,USD,debit
2025-06-23,Farmers Market REFUND,74.98,USD,credit
2025-06-24,Best Buy,-86.66,USD,debit
2025-06-24,KFC,-18.73,USD,debit
2025-06-25,Udemy Membership Subscription,-24.36,USD,debit
2025-06-25,Garden Center,-279.85,USD,debit
2025-06-25,Insurance Premium REFUND,58.4,USD,credit
2025-06-25,KFC,-23.43,USD,debit
2025-06-26,Grocery Store,-205.09,USD,debit
2025-06-26,Medical Center,-139.85,USD,debit
2025-06-27,Parking Fine REFUND,29.46,USD,credit
2025-06-29,Zoom Pro Subscription,-16.6,USD,debit
2025-06-29,Train Ticket,-185.13,USD,debit
2025-06-30,Venmo Payment,-67.73,USD,debit
2025-07-01,ESPN+ Subscription,-11.08,USD,debit
2025-07-01,Domino's Pizza,-30.43,USD,debit
2025-07-01,Domino's Pizza,-30.43,USD,debit
2025-07-01,Car Wash,-212.94,USD,debit
2025-07-02,Heroku Subscription,-6.38,USD,debit
2025-07-02,Cinema City,-147.31,USD,debit
2025-07-02,Proton Mail Subscription,-5.1,USD,debit
2025-07-02,TIDAL Subscription,-10.91,USD,debit
2025-07-03,Home Improvement,-264.16,USD,debit
