date,description,amount,currency,type
2025-07-13,Government Fees,-31.88,USD,debit
2025-07-13,Subway,-58.02,USD,debit
2025-07-15,Credit Card Payment,-82.82,USD,debit
2025-07-15,Twitch Turbo Subscription,-8.66,USD,debit
2025-07-17,Electric Bill,-174.37,USD,debit
2025-07-17,Max Subscription,-15.11,USD,debit
2025-07-19,Crunchyroll Subscription,-7.73,USD,debit
2025-07-19,TIDAL Subscription,-10.47,USD,debit
2025-07-19,Pharmacy Express REFUND,9.36,USD,credit
2025-07-19,Amazon Marketplace,-254.89,USD,debit
2025-07-20,Farmers Market,-225.31,USD,debit
2025-07-20,Thrift Store,-226.43,USD,debit
2025-07-21,Venmo Payment,-321.99,USD,debit
2025-07-21,GitHub Subscription,-3.61,USD,debit
2025-07-21,Dropbox Subscription,-17.3,USD,debit
2025-07-21,Flight Ticket,-35.41,USD,debit
2025-07-22,Flight Ticket,-73.54,USD,debit
2025-07-22,Water Bill,-341.26,USD,debit
2025-07-22,Butcher Shop,-239.55,USD,debit
2025-07-23,Credit Card Payment,-336.92,USD,debit
2025-07-23,Fish Market,-187.82,USD,debit
2025-07-23,Home Improvement,-137.78,USD,debit
2025-07-24,Internet Payment,-245.63,USD,debit
2025-07-25,Starbucks,-121.43,USD,debit
2025-07-25,Burger King,-111.63,USD,debit
2025-07-25,IKEA,-53.47,USD,debit
2025-07-26,Liquor Store,-231.79,USD,debit
2025-07-27,Fish Market,-109.92,USD,debit
2025-07-27,Fish Market,-111.24,USD,debit
2025-07-28,Internet Payment,-143.32,USD,debit
2025-07-29,Subway,-283.17,USD,debit
2025-07-29,Shell Gas Station,-134.37,USD,debit
2025-07-30,Book Store REFUND,6.37,USD,credit
2025-07-31,Amazon Refund,-120.14,USD,debit
2025-07-31,Car Wash,-330.36,USD,debit
2025-07-31,Convenience Store,-69.18,USD,debit
2025-08-01,IKEA,-172.86,USD,debit
2025-08-01,Adobe Creative Cloud Subscription,-54.62,USD,debit
2025-08-03,Government Fees,-243.63,USD,debit
2025-08-03,Subway,-35.87,USD,debit
2025-08-03,Home Improvement,-270.14,USD,debit
2025-08-04,Vercel Subscription,-21.64,USD,debit
2025-08-06,Shoe Outlet,-163.11,USD,debit
2025-08-06,Toy Shop,-290.92,USD,debit
2025-08-06,Domino's Pizza,-75.24,USD,debit
2025-08-07,Bloomberg Subscription,-20.23,USD,debit
2025-08-07,Amazon Marketplace,-250.97,USD,debit
2025-08-07,Local Diner,-297.07,USD,debit
2025-08-08,Strava Subscription,-8.16,USD,debit
2025-08-09,GitLab Subscription,-4.88,USD,debit
2025-08-09,ATM Withdrawal,-348.2,USD,debit
2025-08-09,Bakery,-38.61,USD,debit
2025-08-09,Claude Pro Subscription,-19.96,USD,debit
2025-08-09,ATM Withdrawal,-5.53,USD,debit
2025-08-10,Figma Subscription,-14.59,USD,debit
2025-08-11,Car Wash,-8.17,USD,debit
2025-08-11,Amazon Marketplace,-17.44,USD,debit
2025-08-11,Bitbucket Subscription,-4.14,USD,debit
2025-08-12,Local Diner,-223.68,USD,debit
2025-08-14,GitHub Subscription,-4.37,USD,debit
2025-08-14,Car Wash,-226.89,USD,debit
2025-08-15,Butcher Shop,-90.5,USD,debit
2025-08-16,Pharmacy Express,-50.74,USD,debit
2025-08-16,Max Subscription,-14.66,USD,debit
2025-08-16,Parking Fine REFUND,132.58,USD,credit
2025-08-16,Toy Shop,-289.51,USD,debit
2025-08-16,Parking Fine REFUND,132.58,USD,credit
2025-08-16,Skillshare Subscription,-12.16,USD,debit
2025-08-17,Twitch Turbo Subscription,-10.0,USD,debit
2025-08-17,Crunchyroll Subscription,-8.19,USD,debit
2025-08-17,Water Bill,-349.74,USD,debit
2025-08-17,Government Fees,-320.87,USD,debit
2025-08-18,Gas Station REFUND,29.97,USD,credit
2025-08-19,TIDAL Subscription,-11.36,USD,debit
2025-08-19,IKEA,-136.66,USD,debit
2025-08-19,Charity Donation,-318.26,USD,debit
2025-08-19,Liquor Store,-207.04,USD,debit
2025-08-19,Dropbox Subscription,-17.14,USD,debit
2025-08-20,Fish Market,-285.3,USD,debit
2025-08-20,ATM Withdrawal REFUND,37.75,USD,credit
2025-08-20,Lottery,-325.62,USD,debit
2025-08-21,Insurance Premium,-348.49,USD,debit
2025-08-21,KFC,-66.6,USD,debit
2025-08-21,Burger King,-97.51,USD,debit
2025-08-23,Starbucks,-14.53,USD,debit
2025-08-23,Subway,-65.08,USD,debit
2025-08-23,Uber Trip,-234.19,USD,debit
2025-08-24,Electric Bill,-95.65,USD,debit
2025-08-24,Amazon Refund,-339.02,USD,debit
2025-08-24,PayPal Transfer,-148.83,USD,debit
2025-08-25,Liquor Store,-161.2,USD,debit
2025-08-29,Car Wash,-98.02,USD,debit
2025-08-30,Starbucks,-114.66,USD,debit
2025-08-30,Hotel Booking,-109.21,USD,debit
2025-08-30,Mobile Recharge,-174.79,USD,debit
2025-08-30,LinkedIn Learning Subscription,-29.92,USD,debit
2025-08-31,Garden Center,-87.37,USD,debit
2025-08-31,Target,-96.77,USD,debit
2025-09-01,Shoe Outlet,-258.37,USD,debit
2025-09-01,Subway,-42.68,USD,debit
2025-09-01,Subway,-42.68,USD,debit
2025-09-01,Cinema City,-39.32,USD,debit
2025-09-03,Adobe Creative Cloud Subscription,-53.61,USD,debit
2025-09-03,Bloomberg Subscription,-19.35,USD,debit
2025-09-03,Venmo Payment,-170.41,USD,debit
2025-09-03,Lyft Ride,-205.75,USD,debit
2025-09-03,Claude Pro Subscription,-21.01,USD,debit
2025-09-05,Flight Ticket,-244.84,USD,debit
2025-09-05,Toy Shop,-274.24,USD,debit
2025-09-06,Figma Subscription,-15.91,USD,debit
2025-09-06,Spotify Refund,-53.32,USD,debit
2025-09-06,Venmo Payment,-240.49,USD,debit
2025-09-07,Spotify Refund,-232.79,USD,debit
2025-09-07,Spotify Refund,-232.79,USD,debit
2025-09-07,KFC,-228.25,USD,debit
2025-09-07,Parking Fine,-131.76,USD,debit
2025-09-08,Uber Trip,-343.21,USD,debit
2025-09-08,Butcher Shop,-174.92,USD,debit
2025-09-08,Strava Subscription,-9.0,USD,debit
2025-09-09,Vercel Subscription,-23.76,USD,debit
2025-09-09,GitLab Subscription,-3.69,USD,debit
2025-09-11,Pharmacy Express,-147.12,USD,debit
2025-09-12,Bitbucket Subscription,-4.06,USD,debit
2025-09-12,Grocery Store,-171.73,USD,debit
2025-09-12,Bakery,-107.67,USD,debit
2025-09-12,PayPal Transfer REFUND,105.14,USD,credit
2025-09-13,TIDAL Subscription,-11.18,USD,debit
2025-09-14,McDonald's,-6.74,USD,debit
2025-09-14,Dropbox Subscription,-16.4,USD,debit
2025-09-15,Domino's Pizza,-208.75,USD,debit
2025-09-15,Garden Center,-253.58,USD,debit
2025-09-15,Amazon Marketplace,-273.36,USD,debit
2025-09-15,Twitch Turbo Subscription,-10.74,USD,debit
2025-09-16,Uber Trip,-103.58,USD,debit
2025-09-17,Max Subscription,-14.96,USD,debit
2025-09-17,Crunchyroll Subscription,-8.88,USD,debit
2025-09-17,GitHub Subscription,-4.67,USD,debit
2025-09-18,Skillshare Subscription,-12.97,USD,debit
2025-09-18,Book Store,-230.11,USD,debit
2025-09-19,Dental Clinic,-294.41,USD,debit
2025-09-19,Thrift Store,-24.46,USD,debit
2025-09-19,Cinema City REFUND,5.66,USD,credit
2025-09-20,Starbucks,-39.37,USD,debit
2025-09-20,Garden Center,-115.04,USD,debit
2025-09-20,Uber Trip,-281.08,USD,debit
2025-09-21,Book Store,-336.85,USD,debit
2025-09-23,Hotel Booking,-185.05,USD,debit
2025-09-24,Electronics Hub,-31.88,USD,debit
2025-09-24,Convenience Store REFUND,123.22,USD,credit
2025-09-26,Tax Refund,-190.9,USD,debit
2025-09-26,Domino's Pizza,-229.07,USD,debit
2025-09-26,KFC,-278.83,USD,debit
2025-09-26,KFC,-278.83,USD,debit
2025-09-27,Shell Gas Station,-265.7,USD,debit
2025-09-28,Shell Gas Station,-299.71,USD,debit
2025-09-28,Adobe Creative Cloud Subscription,-52.31,USD,debit
2025-09-30,Credit Card Payment,-197.48,USD,debit
2025-09-30,Pet Store,-187.47,USD,debit
2025-10-02,IKEA,-278.32,USD,debit
2025-10-02,Amazon Refund,-48.99,USD,debit
2025-10-03,LinkedIn Learning Subscription,-30.14,USD,debit
2025-10-04,Home Improvement,-259.34,USD,debit
2025-10-05,Liquor Store,-183.82,USD,debit
2025-10-05,GitLab Subscription,-3.66,USD,debit
2025-10-06,Bakery,-337.17,USD,debit
2025-10-06,Butcher Shop,-74.68,USD,debit
2025-10-06,KFC,-231.05,USD,debit
2025-10-06,Bloomberg Subscription,-19.31,USD,debit
2025-10-07,Figma Subscription,-15.21,USD,debit
2025-10-07,Fish Market,-257.55,USD,debit
2025-10-08,Shoe Outlet,-225.21,USD,debit
2025-10-08,Claude Pro Subscription,-20.76,USD,debit
2025-10-09,Vercel Subscription,-21.7,USD,debit
2025-10-09,Grocery Store,-89.13,USD,debit
2025-10-09,Bitbucket Subscription,-4.45,USD,debit
2025-10-10,Strava Subscription,-9.23,USD,debit
2025-10-12,Bakery,-227.2,USD,debit
2025-10-12,Cinema City,-227.72,USD,debit
2025-10-13,Crunchyroll Subscription,-8.75,USD,debit
2025-10-13,Grocery Store,-214.84,USD,debit
2025-10-14,Dropbox Subscription,-17.74,USD,debit
2025-10-14,Skillshare Subscription,-11.6,USD,debit
2025-10-14,Toy Shop,-234.81,USD,debit
2025-10-14,Movie Tickets,-48.41,USD,debit
2025-10-15,Mobile Recharge REFUND,128.27,USD,credit
2025-10-15,Toy Shop,-111.17,USD,debit
2025-10-15,TIDAL Subscription,-11.6,USD,debit
2025-10-15,Twitch Turbo Subscription,-8.85,USD,debit
2025-10-15,Amazon Refund REFUND,149.29,USD,credit
2025-10-16,Government Fees,-21.71,USD,debit
2025-10-17,Gym Day Pass,-258.12,USD,debit
2025-10-17,Medical Center,-268.18,USD,debit
2025-10-17,GitHub Subscription,-4.07,USD,debit
2025-10-17,Bakery,-109.61,USD,debit
2025-10-18,Cinema City,-130.7,USD,debit
2025-10-18,Electric Bill,-140.55,USD,debit
2025-10-18,Water Bill,-135.66,USD,debit
2025-10-19,Subway,-88.14,USD,debit
2025-10-19,Fish Market,-170.49,USD,debit
2025-10-19,Shoe Outlet,-96.82,USD,debit
2025-10-20,Max Subscription,-14.49,USD,debit
2025-10-20,PayPal Transfer,-88.24,USD,debit
2025-10-20,Venmo Payment,-219.11,USD,debit
2025-10-21,Medical Center,-338.92,USD,debit
2025-10-21,Convenience Store REFUND,50.64,USD,credit
2025-10-22,Uber Trip,-116.29,USD,debit
2025-10-22,Book Store,-325.99,USD,debit
2025-10-24,Train Ticket,-238.02,USD,debit
2025-10-25,Book Store,-223.89,USD,debit
2025-10-26,Local Diner,-245.24,USD,debit
2025-10-26,Garden Center,-215.03,USD,debit
2025-10-27,Mobile Recharge,-60.98,USD,debit
2025-10-27,Gym Day Pass,-277.38,USD,debit
2025-10-28,Train Ticket,-34.52,USD,debit
2025-10-28,Mobile Recharge,-70.06,USD,debit
2025-10-29,Garden Center,-157.65,USD,debit
2025-10-29,PayPal Transfer,-184.81,USD,debit
2025-10-29,Thrift Store,-177.82,USD,debit
2025-10-30,Bloomberg Subscription,-20.22,USD,debit
2025-11-01,Adobe Creative Cloud Subscription,-55.36,USD,debit
2025-11-01,LinkedIn Learning Subscription,-30.16,USD,debit
2025-11-01,Parking Fine,-164.74,USD,debit
2025-11-02,Lyft Ride,-80.99,USD,debit
2025-11-02,Thrift Store,-105.61,USD,debit
2025-11-03,Claude Pro Subscription,-19.89,USD,debit
