date,description,amount,currency,type
2025-02-28,Pharmacy Express,-210.85,USD,debit
2025-02-28,MEGA Subscription,-5.13,USD,debit
2025-03-01,Target,-249.02,USD,debit
2025-03-03,Liquor Store,-53.47,USD,debit
2025-03-04,Garden Center,-278.36,USD,debit
2025-03-04,Domino's Pizza,-343.56,USD,debit
2025-03-04,Bakery,-176.38,USD,debit
2025-03-04,Bakery,-176.38,USD,debit
2025-03-05,Walmart,-241.33,USD,debit
2025-03-05,Garden Center,-235.68,USD,debit
2025-03-05,Convenience Store,-196.95,USD,debit
2025-03-06,Liquor Store,-294.21,USD,debit
2025-03-06,Electric Bill,-300.91,USD,debit
2025-03-06,Local Diner,-215.71,USD,debit
2025-03-07,PayPal Transfer,-70.61,USD,debit
2025-03-07,Xbox Game Pass Subscription,-15.77,USD,debit
2025-03-07,Lyft Ride REFUND,106.06,USD,credit
2025-03-07,QuickBooks Subscription,-24.8,USD,debit
2025-03-07,ExpressVPN Subscription,-13.12,USD,debit
2025-03-08,Vercel Subscription,-20.16,USD,debit
2025-03-09,Medical Center,-284.61,USD,debit
2025-03-09,Pharmacy Express,-181.89,USD,debit
2025-03-09,Pharmacy Express,-78.76,USD,debit
2025-03-09,Udemy Membership Subscription,-19.71,USD,debit
2025-03-10,Garden Center,-60.11,USD,debit
2025-03-10,Hotel Booking REFUND,8.96,USD,credit
2025-03-11,Pharmacy Express,-182.17,USD,debit
2025-03-11,Medical Center,-67.11,USD,debit
2025-03-11,Subway,-140.51,USD,debit
2025-03-12,Lottery,-260.25,USD,debit
2025-03-13,The Economist Subscription,-16.92,USD,debit
2025-03-14,Fish Market,-168.12,USD,debit
2025-03-14,Spotify Refund,-190.79,USD,debit
2025-03-14,Asana Subscription,-13.13,USD,debit
2025-03-15,Babbel Subscription,-7.64,USD,debit
2025-03-15,PayPal Transfer,-242.12,USD,debit
2025-03-15,Convenience Store,-226.01,USD,debit
2025-03-15,Electric Bill,-141.13,USD,debit
2025-03-15,Netlify Subscription,-19.87,USD,debit
2025-03-16,GitLab Subscription,-5.11,USD,debit
2025-03-16,Gas Station,-223.35,USD,debit
2025-03-16,Parking Fine,-306.1,USD,debit
2025-03-16,Audible Subscription,-16.68,USD,debit
2025-03-16,Walmart,-192.73,USD,debit
2025-03-17,PayPal Transfer,-162.76,USD,debit
2025-03-17,Bakery,-99.95,USD,debit
2025-03-18,Fish Market,-33.33,USD,debit
2025-03-18,Burger King,-306.86,USD,debit
2025-03-19,Lyft Pink Subscription,-9.57,USD,debit
2025-03-19,Subway,-253.84,USD,debit
2025-03-19,YouTube Music Subscription,-12.88,USD,debit
2025-03-20,Walmart+ Subscription,-12.76,USD,debit
2025-03-20,Movie Tickets,-85.15,USD,debit
2025-03-21,Credit Card Payment,-25.14,USD,debit
2025-03-21,Movie Tickets,-147.66,USD,debit
2025-03-21,Walmart,-42.09,USD,debit
2025-03-22,Starbucks,-183.44,USD,debit
2025-03-22,Starbucks,-183.44,USD,debit
2025-03-22,Best Buy,-47.32,USD,debit
2025-03-22,Spotify Refund,-286.8,USD,debit
2025-03-23,Burger King,-297.86,USD,debit
2025-03-23,Charity Donation,-187.36,USD,debit
2025-03-23,Financial Times Subscription,-16.02,USD,debit
2025-03-23,Shell Gas Station,-232.83,USD,debit
2025-03-24,Lottery,-348.68,USD,debit
2025-03-24,Gym Day Pass REFUND,48.32,USD,credit
2025-03-24,PayPal Transfer,-242.57,USD,debit
2025-03-24,Grammarly Subscription,-28.37,USD,debit
2025-03-25,Electric Bill,-128.73,USD,debit
2025-03-25,Amazon Refund,-47.88,USD,debit
2025-03-25,Bakery,-235.42,USD,debit
2025-03-26,Water Bill,-238.3,USD,debit
2025-03-26,Hardware Depot,-192.5,USD,debit
2025-03-27,Parking Fine,-185.6,USD,debit
2025-03-30,Electric Bill,-22.25,USD,debit
2025-03-31,Amazon Refund,-114.63,USD,debit
2025-03-31,Convenience Store,-65.01,USD,debit
2025-03-31,Subway,-318.19,USD,debit
2025-04-02,Hardware Depot,-200.57,USD,debit
2025-04-02,ATM Withdrawal,-293.61,USD,debit
2025-04-03,Book Store REFUND,122.23,USD,credit
2025-04-03,Xbox Game Pass Subscription,-15.87,USD,debit
2025-04-04,MEGA Subscription,-7.16,USD,debit
2025-04-04,Grocery Store,-275.18,USD,debit
2025-04-04,KFC,-157.18,USD,debit
2025-04-04,Car Wash,-44.37,USD,debit
2025-04-05,Farmers Market,-76.39,USD,debit
2025-04-05,Starbucks,-274.8,USD,debit
2025-04-05,Credit Card Payment,-346.29,USD,debit
2025-04-06,Udemy Membership Subscription,-22.14,USD,debit
2025-04-06,Local Diner,-334.78,USD,debit
2025-04-07,Vercel Subscription,-19.45,USD,debit
2025-04-08,QuickBooks Subscription,-25.21,USD,debit
2025-04-09,Fish Market,-159.48,USD,debit
2025-04-09,Thrift Store,-273.34,USD,debit
2025-04-09,Chevron Gas,-246.94,USD,debit
2025-04-10,Shell Gas Station,-258.43,USD,debit
2025-04-10,Amazon Refund,-15.15,USD,debit
2025-04-10,Convenience Store REFUND,102.66,USD,credit
2025-04-10,ExpressVPN Subscription,-13.5,USD,debit
2025-04-11,Hardware Depot,-208.34,USD,debit
2025-04-11,Train Ticket,-270.48,USD,debit
2025-04-11,Medical Center,-145.0,USD,debit
2025-04-12,Asana Subscription,-14.35,USD,debit
2025-04-12,Farmers Market,-162.64,USD,debit
2025-04-12,Babbel Subscription,-6.72,USD,debit
2025-04-12,Tax Refund,-38.8,USD,debit
2025-04-13,Spotify Refund,-238.55,USD,debit
2025-04-13,Cloud Backup Pro Subscription,-25.69,USD,debit
2025-04-13,Walmart,-311.48,USD,debit
2025-04-13,Fish Market,-340.57,USD,debit
2025-04-14,The Economist Subscription,-16.95,USD,debit
2025-04-14,Tax Refund,-251.47,USD,debit
2025-04-14,GitLab Subscription,-5.18,USD,debit
2025-04-14,Chevron Gas REFUND,81.96,USD,credit
2025-04-14,Parking Fine,-223.36,USD,debit
2025-04-15,Audible Subscription,-18.28,USD,debit
2025-04-16,YouTube Music Subscription,-14.0,USD,debit
2025-04-16,Starbucks,-194.83,USD,debit
2025-04-16,Convenience Store,-236.93,USD,debit
2025-04-17,Book Store,-343.97,USD,debit
2025-04-17,Subway,-262.73,USD,debit
2025-04-17,Starbucks,-323.07,USD,debit
2025-04-17,Netlify Subscription,-19.58,USD,debit
2025-04-18,Lyft Pink Subscription,-10.43,USD,debit
2025-04-18,Car Wash,-34.49,USD,debit
2025-04-18,Starbucks,-113.25,USD,debit
2025-04-19,Electric Bill,-252.72,USD,debit
2025-04-19,Burger King REFUND,66.09,USD,credit
2025-04-19,Walmart+ Subscription,-12.62,USD,debit
2025-04-19,Financial Times Subscription,-16.68,USD,debit
2025-04-20,Mobile Recharge,-62.89,USD,debit
2025-04-20,Mobile Recharge,-62.89,USD,debit
2025-04-20,Local Diner,-330.34,USD,debit
2025-04-20,Walmart,-326.27,USD,debit
2025-04-22,Grammarly Subscription,-28.63,USD,debit
2025-04-22,Pharmacy Express REFUND,127.56,USD,credit
2025-04-23,Hardware Depot,-59.49,USD,debit
2025-04-24,Water Bill,-89.26,USD,debit
2025-04-24,Book Store REFUND,74.57,USD,credit
2025-04-25,Fish Market,-153.31,USD,debit
2025-04-26,ATM Withdrawal,-335.06,USD,debit
2025-04-26,Burger King,-271.55,USD,debit
2025-04-27,Mobile Recharge REFUND,97.49,USD,credit
2025-04-27,Lyft Ride,-90.66,USD,debit
2025-04-28,Government Fees,-136.1,USD,debit
2025-04-28,Insurance Premium,-239.2,USD,debit
2025-04-29,Pet Store,-208.29,USD,debit
2025-04-29,Water Bill,-182.53,USD,debit
2025-04-30,Convenience Store,-6.35,USD,debit
2025-05-01,Cinema City,-171.1,USD,debit
2025-05-01,Grocery Store,-163.37,USD,debit
2025-05-02,Charity Donation REFUND,134.76,USD,credit
2025-05-02,McDonald's,-206.89,USD,debit
2025-05-03,Target,-342.03,USD,debit
2025-05-04,MEGA Subscription,-6.11,USD,debit
2025-05-04,Xbox Game Pass Subscription,-14.61,USD,debit
2025-05-04,Gas Station,-296.43,USD,debit
2025-05-04,KFC,-213.51,USD,debit
2025-05-05,Fish Market,-44.68,USD,debit
2025-05-05,QuickBooks Subscription,-24.92,USD,debit
2025-05-06,ExpressVPN Subscription,-13.41,USD,debit
2025-05-07,Fish Market,-85.46,USD,debit
2025-05-08,Insurance Premium,-164.41,USD,debit
2025-05-08,Udemy Membership Subscription,-21.67,USD,debit
2025-05-09,Insurance Premium,-66.73,USD,debit
2025-05-09,Lottery,-112.47,USD,debit
2025-05-09,Gas Station,-310.81,USD,debit
2025-05-10,Pharmacy Express,-155.29,USD,debit
2025-05-10,Lyft Ride,-318.34,USD,debit
2025-05-10,Convenience Store,-134.23,USD,debit
2025-05-11,Subway,-62.7,USD,debit
2025-05-12,Vercel Subscription,-19.65,USD,debit
2025-05-13,The Economist Subscription,-15.88,USD,debit
2025-05-13,Book Store,-341.25,USD,debit
2025-05-14,Walmart+ Subscription,-14.27,USD,debit
2025-05-14,Babbel Subscription,-7.76,USD,debit
2025-05-14,YouTube Music Subscription,-12.34,USD,debit
2025-05-15,Audible Subscription,-17.75,USD,debit
2025-05-16,Book Store,-327.57,USD,debit
2025-05-16,Asana Subscription,-13.62,USD,debit
2025-05-16,Book Store,-191.25,USD,debit
2025-05-16,GitLab Subscription,-4.74,USD,debit
2025-05-18,PayPal Transfer REFUND,48.48,USD,credit
2025-05-18,Lyft Ride,-262.76,USD,debit
2025-05-18,Netlify Subscription,-18.83,USD,debit
2025-05-19,Book Store,-155.85,USD,debit
2025-05-19,Gas Station,-177.99,USD,debit
2025-05-20,Lyft Pink Subscription,-9.62,USD,debit
2025-05-20,Flight Ticket,-171.35,USD,debit
2025-05-21,Home Improvement,-211.66,USD,debit
2025-05-21,Internet Payment,-225.12,USD,debit
2025-05-21,McDonald's,-305.13,USD,debit
2025-05-21,Grammarly Subscription,-27.99,USD,debit
2025-05-22,Tax Refund,-316.83,USD,debit
2025-05-22,Starbucks,-71.28,USD,debit
2025-05-23,Charity Donation,-9.3,USD,debit
2025-05-23,Financial Times Subscription,-16.04,USD,debit
2025-05-23,IKEA,-156.85,USD,debit
2025-05-24,Shoe Outlet,-336.94,USD,debit
2025-05-25,Walmart,-114.63,USD,debit
2025-05-26,Shell Gas Station,-269.53,USD,debit
2025-05-27,Apple Store,-316.5,USD,debit
2025-05-27,Water Bill,-23.74,USD,debit
2025-05-27,Amazon Refund,-272.43,USD,debit
2025-05-29,Chevron Gas,-313.21,USD,debit
2025-05-29,Lottery,-240.98,USD,debit
2025-05-29,Train Ticket,-241.91,USD,debit
2025-05-30,Credit Card Payment,-347.05,USD,debit
2025-05-30,Subway,-53.57,USD,debit
2025-05-31,MEGA Subscription,-5.15,USD,debit
2025-05-31,Toy Shop,-48.87,USD,debit
2025-06-01,Xbox Game Pass Subscription,-16.17,USD,debit
2025-06-01,Chevron Gas,-286.77,USD,debit
2025-06-01,Local Diner,-28.23,USD,debit
2025-06-01,Shell Gas Station,-134.98,USD,debit
2025-06-02,Uber Trip,-276.56,USD,debit
2025-06-03,Water Bill,-114.39,USD,debit
2025-06-04,Burger King,-18.32,USD,debit
2025-06-04,QuickBooks Subscription,-24.56,USD,debit
2025-06-04,Subway,-65.77,USD,debit
2025-06-04,Uber Trip,-171.0,USD,debit
2025-06-05,Farmers Market REFUND,7.21,USD,credit
2025-06-05,Target REFUND,112.72,USD,credit
2025-06-06,Pet Store,-46.59,USD,debit
2025-06-06,Shell Gas Station,-76.1,USD,debit
2025-06-06,Target,-222.27,USD,debit
2025-06-07,ExpressVPN Subscription,-13.87,USD,debit
2025-06-08,Vercel Subscription,-20.66,USD,debit
2025-06-08,Udemy Membership Subscription,-19.49,USD,debit
2025-06-10,Thrift Store,-161.09,USD,debit
2025-06-10,The Economist Subscription,-16.52,USD,debit
2025-06-10,Asana Subscription,-14.15,USD,debit
2025-06-11,Movie Tickets,-282.62,USD,debit
2025-06-11,Starbucks,-235.11,USD,debit
2025-06-11,Pet Store,-227.09,USD,debit
2025-06-12,Target,-296.94,USD,debit
2025-06-12,Home Improvement,-301.24,USD,debit
2025-06-12,Babbel Subscription,-7.59,USD,debit
2025-06-13,GitLab Subscription,-4.17,USD,debit
2025-06-14,Burger King,-264.67,USD,debit
2025-06-15,Spotify Refund,-151.57,USD,debit
2025-06-15,Amazon Marketplace,-161.0,USD,debit
2025-06-16,YouTube Music Subscription,-14.42,USD,debit
2025-06-16,Credit Card Payment,-150.95,USD,debit
2025-06-16,Fish Market,-346.33,USD,debit
2025-06-16,Water Bill,-248.23,USD,debit
2025-06-17,Audible Subscription,-16.64,USD,debit
2025-06-17,Local Diner,-20.97,USD,debit
2025-06-17,Netlify Subscription,-19.18,USD,debit
2025-06-17,Financial Times Subscription,-15.86,USD,debit
2025-06-19,Lyft Pink Subscription,-11.13,USD,debit
