date,description,amount,currency,type
2025-07-31,Best Buy,-103.13,USD,debit
2025-08-01,Electronics Hub,-166.09,USD,debit
2025-08-01,Linode Subscription,-10.07,USD,debit
2025-08-02,Electronics Hub,-221.22,USD,debit
2025-08-03,GitHub Subscription,-3.84,USD,debit
2025-08-04,Bitbucket Subscription,-4.13,USD,debit
2025-08-05,Slack Subscription,-10.57,USD,debit
2025-08-05,Coursera Plus Subscription,-40.73,USD,debit
2025-08-05,Gas Station,-48.71,USD,debit
2025-08-05,Credit Card Payment,-133.1,USD,debit
2025-08-06,DigitalOcean Subscription,-8.22,USD,debit
2025-08-06,MyFitnessPal Subscription,-10.66,USD,debit
2025-08-07,Insurance Premium,-204.09,USD,debit
2025-08-07,Lyft Ride,-178.99,USD,debit
2025-08-07,Burger King,-142.39,USD,debit
2025-08-08,Bakery,-105.31,USD,debit
2025-08-09,Movie Tickets,-118.95,USD,debit
2025-08-09,Convenience Store,-42.39,USD,debit
2025-08-09,Cinema City,-264.87,USD,debit
2025-08-10,McDonald's,-136.89,USD,debit
2025-08-10,Chevron Gas,-25.57,USD,debit
2025-08-14,Babbel Subscription,-8.27,USD,debit
2025-08-14,Parking Fine,-269.17,USD,debit
2025-08-14,Train Ticket,-269.47,USD,debit
2025-08-14,Best Buy,-318.68,USD,debit
2025-08-15,Cloudflare Subscription,-5.16,USD,debit
2025-08-16,Spotify Refund,-207.26,USD,debit
2025-08-17,Dental Clinic,-253.8,USD,debit
2025-08-17,PayPal Transfer,-57.54,USD,debit
2025-08-18,PayPal Transfer,-249.03,USD,debit
2025-08-18,YouTube Music Subscription,-11.57,USD,debit
2025-08-19,Grocery Store REFUND,47.95,USD,credit
2025-08-19,Chegg Subscription,-15.31,USD,debit
2025-08-19,Bakery,-64.49,USD,debit
2025-08-19,LastPass Subscription,-2.78,USD,debit
2025-08-20,Electric Bill,-242.04,USD,debit
2025-08-21,Chevron Gas,-41.35,USD,debit
2025-08-21,Hulu Subscription,-12.68,USD,debit
2025-08-21,Insurance Premium,-335.82,USD,debit
2025-08-22,Gym Day Pass,-199.59,USD,debit
2025-08-23,Flight Ticket,-195.28,USD,debit
2025-08-24,Hardware Depot,-51.56,USD,debit
2025-08-24,Charity Donation,-256.32,USD,debit
2025-08-25,Fish Market REFUND,125.68,USD,credit
2025-08-25,Fish Market REFUND,125.68,USD,credit
2025-08-25,Subway,-224.25,USD,debit
2025-08-25,Cinema City,-244.05,USD,debit
2025-08-26,Bakery REFUND,31.25,USD,credit
2025-08-26,IKEA,-247.47,USD,debit
2025-08-29,Slack Subscription,-11.72,USD,debit
2025-08-30,Google One Subscription,-3.09,USD,debit
2025-08-31,Movie Tickets,-306.77,USD,debit
2025-08-31,Parking Fine,-204.45,USD,debit
2025-08-31,Convenience Store,-196.71,USD,debit
2025-09-01,Convenience Store,-274.65,USD,debit
2025-09-01,GitHub Subscription,-4.5,USD,debit
2025-09-02,Insurance Premium,-136.97,USD,debit
2025-09-02,Linode Subscription,-9.45,USD,debit
2025-09-03,MyFitnessPal Subscription,-10.79,USD,debit
2025-09-03,Dental Clinic,-42.9,USD,debit
2025-09-03,Coursera Plus Subscription,-40.84,USD,debit
2025-09-04,Bitbucket Subscription,-3.8,USD,debit
2025-09-04,Fish Market REFUND,48.47,USD,credit
2025-09-04,Fish Market REFUND,27.73,USD,credit
2025-09-05,Mobile Recharge,-175.3,USD,debit
2025-09-05,PayPal Transfer,-316.47,USD,debit
2025-09-06,Amazon Marketplace,-283.84,USD,debit
2025-09-06,Home Improvement,-151.33,USD,debit
2025-09-06,Car Wash,-209.23,USD,debit
2025-09-07,KFC,-12.06,USD,debit
2025-09-07,KFC,-12.06,USD,debit
2025-09-07,Domino's Pizza,-347.89,USD,debit
2025-09-07,Parking Fine,-158.85,USD,debit
2025-09-08,Best Buy,-23.99,USD,debit
2025-09-08,Tax Refund,-308.7,USD,debit
2025-09-08,Shell Gas Station,-205.02,USD,debit
2025-09-08,Babbel Subscription,-9.76,USD,debit
2025-09-08,Cloudflare Subscription,-4.86,USD,debit
2025-09-09,Credit Card Payment,-98.68,USD,debit
2025-09-09,Gym Day Pass,-65.8,USD,debit
2025-09-10,DigitalOcean Subscription,-7.71,USD,debit
2025-09-11,ATM Withdrawal,-121.41,USD,debit
2025-09-11,Amazon Marketplace,-214.26,USD,debit
2025-09-11,Liquor Store,-293.64,USD,debit
2025-09-12,Farmers Market,-140.32,USD,debit
2025-09-12,Flight Ticket,-68.52,USD,debit
2025-09-12,Local Diner,-36.19,USD,debit
2025-09-12,Local Diner,-36.19,USD,debit
2025-09-13,Amazon Refund,-271.15,USD,debit
2025-09-14,Local Diner,-135.96,USD,debit
2025-09-15,Farmers Market,-215.14,USD,debit
2025-09-15,Spotify Refund,-226.75,USD,debit
2025-09-16,Parking Fine,-303.62,USD,debit
2025-09-16,Electronics Hub REFUND,138.52,USD,credit
2025-09-16,Best Buy,-6.12,USD,debit
2025-09-17,YouTube Music Subscription,-11.29,USD,debit
2025-09-17,Chegg Subscription,-14.76,USD,debit
2025-09-18,Butcher Shop,-151.96,USD,debit
2025-09-19,Toy Shop,-301.83,USD,debit
2025-09-19,Farmers Market,-50.3,USD,debit
2025-09-19,Spotify Refund,-134.53,USD,debit
2025-09-21,Lyft Ride,-177.53,USD,debit
2025-09-21,McDonald's,-91.71,USD,debit
2025-09-21,Convenience Store,-207.62,USD,debit
2025-09-22,Hulu Subscription,-11.99,USD,debit
2025-09-22,Electric Bill,-243.84,USD,debit
2025-09-22,Liquor Store,-326.56,USD,debit
2025-09-23,Car Wash,-24.74,USD,debit
2025-09-24,Garden Center,-271.57,USD,debit
2025-09-24,LastPass Subscription,-3.09,USD,debit
2025-09-25,Bakery,-263.29,USD,debit
2025-09-26,Walmart,-74.76,USD,debit
2025-09-27,Subway REFUND,70.65,USD,credit
2025-09-27,Uber Trip,-150.52,USD,debit
2025-09-27,KFC,-181.08,USD,debit
2025-09-28,Amazon Refund,-150.67,USD,debit
2025-09-28,IKEA,-107.0,USD,debit
2025-09-28,Cinema City,-171.84,USD,debit
2025-09-29,Electronics Hub,-160.41,USD,debit
2025-09-29,Garden Center,-288.09,USD,debit
2025-09-30,Shoe Outlet,-136.67,USD,debit
2025-09-30,Slack Subscription,-11.8,USD,debit
2025-09-30,Linode Subscription,-10.62,USD,debit
2025-10-01,GitHub Subscription,-3.7,USD,debit
2025-10-01,Butcher Shop,-216.04,USD,debit
2025-10-02,Tax Refund,-82.16,USD,debit
2025-10-02,Car Wash,-318.28,USD,debit
2025-10-02,Bitbucket Subscription,-3.13,USD,debit
2025-10-03,Cinema City REFUND,28.95,USD,credit
2025-10-03,Shell Gas Station,-228.53,USD,debit
2025-10-04,Google One Subscription,-2.92,USD,debit
2025-10-05,DigitalOcean Subscription,-11.11,USD,debit
2025-10-06,MyFitnessPal Subscription,-9.32,USD,debit
2025-10-09,Coursera Plus Subscription,-40.74,USD,debit
